id,status_group
5831,functional
5832,functional needs repair
5833,non functional
5834,non functional
5835,functional needs repair
5836,non functional
5837,non functional
5838,non functional
5839,functional needs repair
5840,non functional
5841,non functional
5842,functional
5843,functional
5844,functional
5845,non functional
5846,functional needs repair
5847,non functional
5848,functional
5849,non functional
5850,functional
5851,functional needs repair
5852,non functional
5853,non functional
5854,non functional
5855,functional needs repair
5856,functional
5857,non functional
5858,functional
5859,functional needs repair
5860,non functional
5861,non functional
5862,functional needs repair
5863,functional
5864,non functional
5865,non functional
5866,functional
5867,non functional
5868,functional
5869,functional
5870,non functional
5871,functional
5872,functional
5873,functional
5874,functional
5875,functional
5876,non functional
5877,functional needs repair
5878,non functional
5879,functional
5880,non functional
5881,functional
5882,functional needs repair
5883,functional needs repair
5884,functional
5885,functional
5886,functional
5887,functional needs repair
5888,functional
5889,functional needs repair
5890,functional
5891,functional
5892,functional
5893,functional
5894,functional
5895,non functional
5896,non functional
5897,non functional
5898,functional needs repair
5899,functional needs repair
5900,non functional
5901,non functional
5902,functional
5903,non functional
5904,functional needs repair
5905,functional
5906,functional
5907,functional needs repair
5908,non functional
5909,non functional
5910,functional needs repair
5911,functional
5912,non functional
5913,functional
5914,functional needs repair
5915,functional
5916,functional needs repair
5917,non functional
5918,non functional
5919,functional
5920,non functional
5921,non functional
5922,functional needs repair
5923,functional
5924,non functional
5925,functional needs repair
5926,functional needs repair
5927,functional needs repair
5928,functional
5929,non functional
5930,non functional
5931,functional
5932,functional
5933,functional needs repair
5934,non functional
5935,non functional
5936,functional
5937,functional
5938,functional
5939,functional
5940,functional
5941,functional
5942,non functional
5943,functional
5944,functional
5945,functional
5946,non functional
5947,functional
5948,functional
5949,functional
5950,non functional
5951,functional needs repair
5952,functional
5953,functional
5954,functional
5955,non functional
5956,non functional
5957,functional needs repair
5958,functional
5959,functional
5960,non functional
5961,functional
5962,functional needs repair
5963,functional
5964,non functional
5965,functional
5966,functional
5967,non functional
5968,functional needs repair
5969,functional
5970,functional
5971,functional needs repair
5972,functional
5973,functional
5974,functional
5975,non functional
5976,non functional
5977,functional needs repair
5978,functional
5979,functional needs repair
5980,functional
5981,non functional
5982,functional
5983,functional needs repair
5984,functional needs repair
5985,functional needs repair
5986,functional needs repair
5987,non functional
5988,non functional
5989,functional
5990,functional needs repair
5991,functional
5992,functional needs repair
5993,functional needs repair
5994,non functional
5995,functional
5996,functional
5997,functional
5998,functional
5999,non functional
6000,non functional
6001,functional
6002,functional needs repair
6003,functional needs repair
6004,functional
6005,functional
6006,functional
6007,non functional
6008,functional
6009,functional
6010,functional
6011,non functional
6012,functional
6013,functional needs repair
6014,functional
6015,non functional
6016,functional
6017,non functional
6018,functional
6019,functional
6020,functional
6021,functional needs repair
6022,non functional
6023,non functional
6024,non functional
6025,non functional
6026,non functional
6027,functional
6028,functional
6029,functional
6030,functional
6031,non functional
6032,non functional
6033,non functional
6034,functional
6035,functional
6036,functional
6037,functional
6038,functional
6039,functional
6040,non functional
6041,functional
6042,non functional
6043,functional
6044,functional
6045,functional needs repair
6046,non functional
6047,functional
6048,non functional
6049,non functional
6050,functional
6051,non functional
6052,non functional
6053,functional
6054,functional
6055,functional needs repair
6056,functional
6057,non functional
6058,functional
6059,functional needs repair
6060,functional
6061,functional
6062,functional
6063,functional
6064,non functional
6065,functional
6066,non functional
6067,functional
6068,functional
6069,functional
6070,functional
6071,functional
6072,functional
6073,non functional
6074,functional
6075,non functional
6076,functional
6077,non functional
6078,functional
6079,functional
6080,non functional
6081,non functional
6082,functional
6083,functional needs repair
6084,functional
6085,functional
6086,non functional
6087,functional
6088,functional
6089,functional
6090,non functional
6091,functional
6092,functional
6093,functional
6094,functional
6095,non functional
6096,functional needs repair
6097,functional needs repair
6098,non functional
6099,functional needs repair
6100,functional
6101,functional
6102,non functional
6103,functional
6104,functional
6105,functional
6106,non functional
6107,non functional
6108,functional
6109,functional
6110,non functional
6111,non functional
6112,functional
6113,functional
6114,non functional
6115,functional
6116,non functional
6117,non functional
6118,functional
6119,non functional
6120,non functional
6121,non functional
6122,functional
6123,non functional
6124,functional
6125,functional
6126,non functional
6127,functional
6128,functional
6129,non functional
6130,non functional
6131,non functional
6132,functional needs repair
6133,non functional
6134,non functional
6135,functional
6136,non functional
6137,functional
